"qseqid"	"DirInf"	"Maker"	"Braker"	"NCBI"
"rna-gnl|WGS:POTR|OsKitaake01g404300.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake01g404600.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake01g406300.1"	TRUE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake01g407350.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake01g409400.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake01g409500.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake01g415150.1"	FALSE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake01g417500.2"	TRUE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake01g419201.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake01g419600.1"	FALSE	TRUE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake01g420433.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake01g421500.2"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake01g421650.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake01g423300.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake01g423400.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake01g423800.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake01g425200.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake01g426150.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake01g427000.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake01g427050.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake01g427100.1"	FALSE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake01g429200.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake01g431350.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake01g431750.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake01g435050.1"	TRUE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake01g439101.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake01g444650.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake01g447700.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake01g448050.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake01g451366.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake01g451432.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake01g451801.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake01g452050.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake01g453000.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake01g455001.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake01g455350.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake01g458300.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake01g459750.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake01g460200.1"	FALSE	TRUE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake01g460600.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake01g463133.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake01g465400.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake01g466700.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake01g468050.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake01g470000.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake01g471250.1"	TRUE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake01g472500.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake01g477400.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake01g481700.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake01g483800.1"	TRUE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake01g484000.1"	TRUE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake01g486400.1"	TRUE	TRUE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake01g486800.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake01g490400.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake01g491850.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake01g493050.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g000300.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g001150.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g007750.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g009300.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g010950.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g011233.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g014501.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g022450.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g023833.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g023866.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g023900.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g024150.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g025766.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g025766.2"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g026450.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g031550.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g032550.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g036500.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g037300.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g039950.1"	FALSE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g043301.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g043700.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g043701.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g047200.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g049550.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g050800.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g052400.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g052400.2"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g052900.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g056400.1"	FALSE	TRUE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g057200.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g058800.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g060100.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g060100.2"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g060100.3"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g062850.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g065100.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g065100.2"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g065700.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g067400.1"	TRUE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g067600.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g068450.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g071600.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g073300.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g074900.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g075500.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g078500.2"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g079350.1"	TRUE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g080600.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g082000.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g083000.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g084801.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g086850.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g087050.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g087500.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g089500.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g090000.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g090100.1"	FALSE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g090100.2"	FALSE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g090100.3"	FALSE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g090200.1"	FALSE	TRUE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g092750.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g093500.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g093750.1"	TRUE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g093850.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g094300.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g096250.1"	TRUE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g096950.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g099000.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g099200.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g099500.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g101200.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g102700.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g103300.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g103800.1"	TRUE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g105400.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g105650.1"	FALSE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g106050.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g106900.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g110700.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g111000.1"	FALSE	TRUE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g111000.2"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g113050.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g113300.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g113500.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g114000.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g114100.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g114650.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g116050.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g119100.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g121901.1"	TRUE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g122050.1"	FALSE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g123300.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g125400.2"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g125800.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g126000.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g128800.1"	FALSE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g129801.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g130750.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g131801.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g132900.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g134950.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g139700.1"	FALSE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g140300.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g141400.1"	FALSE	TRUE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g142000.1"	TRUE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g142200.2"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g145300.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g145800.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g145800.2"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g145800.3"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g145800.4"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g146200.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g147600.1"	FALSE	TRUE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g147801.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g148600.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g150150.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g150600.1"	TRUE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g150750.1"	FALSE	TRUE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g150800.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g151001.1"	TRUE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g151100.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g151200.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g151250.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g151400.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g151800.1"	FALSE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g152200.1"	FALSE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g153001.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g155926.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g157100.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g157200.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g157300.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g157600.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g158800.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g161700.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g162800.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g164250.1"	FALSE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g164850.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g165300.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g166350.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g166950.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g167400.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g167900.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g167950.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g168700.1"	FALSE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g168700.2"	FALSE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g169000.1"	FALSE	TRUE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g170500.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g171000.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g171700.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g173800.1"	FALSE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g175700.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g176200.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g177401.1"	TRUE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g177700.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g178900.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g179000.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g184200.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g185400.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g186101.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g186500.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g187250.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g187601.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g190050.1"	TRUE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g190650.1"	TRUE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g192600.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g193100.1"	FALSE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g193350.1"	TRUE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g193550.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g196600.1"	TRUE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g197066.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g200933.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g200966.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g201000.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g201050.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g201550.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g202301.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g202500.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g203750.1"	TRUE	TRUE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g204150.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g206600.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g207600.1"	TRUE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g208600.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g208700.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g211500.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g211550.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g211550.2"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g211550.3"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g211550.4"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g212950.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g214801.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g215100.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g215900.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g216650.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g218100.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g223700.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g223800.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g223900.1"	FALSE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g225001.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g225500.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g226800.1"	TRUE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g227500.1"	TRUE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g227750.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g227800.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g227850.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g228000.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g228600.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g230200.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g232600.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g235950.1"	TRUE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g237200.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g242500.1"	TRUE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g242700.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g243466.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g244000.1"	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g244900.1"	TRUE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g246300.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g246900.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g247200.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g247601.1"	FALSE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g247601.2"	FALSE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g248650.1"	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake02g248650.2"	FALSE	FALSE	TRUE	TRUE
