ID	len	gc	PS
AT1G06890	1074	0.443203	Eukaryota
AT1G06900	3075	0.422114	cellular_organisms
AT1G06910	1173	0.419437	Streptophyta
AT1G06920	948	0.387131	Embryophyta
AT1G06923	513	0.39961	Embryophyta
AT1G06925	432	0.472222	Tracheophyta
AT1G06930	510	0.464706	Magnoliophyta
AT1G06950	3051	0.454933	Viridiplantae
AT1G06960	690	0.430435	Eukaryota
AT1G06970	2490	0.485944	cellular_organisms
AT1G06980	510	0.498039	Embryophyta
AT1G06990	1083	0.4506	cellular_organisms
AT1G07000	1800	0.485	Eukaryota
AT1G07010	1170	0.461538	cellular_organisms
AT1G07020	444	0.484234	Streptophytina
AT1G07025	501	0.489022	Eukaryota
AT1G07030	981	0.492355	Eukaryota
AT1G07040	1116	0.452509	cellular_organisms
AT1G07050	588	0.420068	Eukaryota
AT1G07060	702	0.404558	Magnoliophyta
AT1G07070	339	0.460177	cellular_organisms
AT1G07080	798	0.472431	Eukaryota
AT1G07090	591	0.558376	Streptophytina
AT1G07110	2235	0.443848	cellular_organisms
AT1G07120	1179	0.430874	Viridiplantae
AT1G07130	483	0.552795	Eukaryota
AT1G07135	468	0.523504	Brassicaceae
AT1G07140	687	0.468705	Eukaryota
AT1G07150	1500	0.478	cellular_organisms
AT1G07160	1143	0.486439	cellular_organisms
AT1G07170	333	0.447447	Eukaryota
AT1G07175	264	0.44697	Mesangiospermae
AT1G07180	1533	0.467058	cellular_organisms
AT1G07190	165	0.448485	cellular_organisms
AT1G07200	1269	0.438928	cellular_organisms
AT1G07210	786	0.436387	cellular_organisms
AT1G07220	1524	0.459974	Eukaryota
AT1G07230	1602	0.468789	cellular_organisms
AT1G07240	1443	0.493416	cellular_organisms
AT1G07250	1440	0.500694	cellular_organisms
AT1G07260	1431	0.497554	cellular_organisms
AT1G07270	1518	0.417655	cellular_organisms
AT1G07280	1659	0.453888	cellular_organisms
AT1G07290	1065	0.431925	Eukaryota
AT1G07300	387	0.447028	Mesangiospermae
AT1G07310	1059	0.529745	Streptophyta
AT1G07320	849	0.495878	cellular_organisms
AT1G07330	2058	0.407191	Magnoliophyta
AT1G07340	1497	0.45825	cellular_organisms
AT1G07350	1149	0.503046	cellular_organisms
AT1G07360	1446	0.47787	cellular_organisms
AT1G07370	792	0.464646	cellular_organisms
AT1G07380	2340	0.443162	cellular_organisms
AT1G07390	3105	0.402254	cellular_organisms
AT1G07400	474	0.518987	cellular_organisms
AT1G07410	645	0.44186	cellular_organisms
AT1G07420	687	0.441048	cellular_organisms
AT1G07430	1329	0.48909	cellular_organisms
AT1G07440	801	0.458177	cellular_organisms
AT1G07450	783	0.429119	cellular_organisms
AT1G07460	777	0.431145	cellular_organisms
AT1G07470	1128	0.461879	Eukaryota
AT1G07473	378	0.492063	Pentapetalae
AT1G07476	549	0.468124	Pentapetalae
AT1G07480	1128	0.464539	Eukaryota
AT1G07485	303	0.448845	Brassicaceae
AT1G07490	324	0.438272	Magnoliophyta
AT1G07500	225	0.524444	Brassicaceae
AT1G07510	2442	0.461507	cellular_organisms
AT1G07520	2088	0.437261	cellular_organisms
AT1G07530	2310	0.441126	cellular_organisms
AT1G07540	1893	0.430005	Viridiplantae
AT1G07550	2595	0.398844	cellular_organisms
AT1G07560	2616	0.401376	cellular_organisms
AT1G07570	1233	0.460665	cellular_organisms
AT1G07590	1605	0.438006	Eukaryota
AT1G07600	138	0.478261	Brassicaceae
AT1G07610	138	0.485507	Brassicaceae
AT1G07615	1482	0.468961	cellular_organisms
AT1G07620	1659	0.405666	Embryophyta
AT1G07630	1989	0.456511	Eukaryota
AT1G07640	828	0.472222	Viridiplantae
AT1G07645	414	0.52657	cellular_organisms
AT1G07650	3045	0.419048	cellular_organisms
AT1G07660	312	0.512821	cellular_organisms
AT1G07670	3186	0.460452	cellular_organisms
AT1G07680	459	0.45098	Brassicaceae
AT1G07690	540	0.409259	Brassicaceae
AT1G07700	615	0.417886	cellular_organisms
AT1G07705	1641	0.443023	Eukaryota
AT1G07710	1632	0.46201	cellular_organisms
AT1G07720	1437	0.455811	cellular_organisms
AT1G07725	1848	0.478355	Eukaryota
AT1G07730	1170	0.522222	Embryophyta
AT1G07740	1380	0.444928	Eukaryota
AT1G07745	969	0.446852	cellular_organisms
AT1G07747	288	0.40625	Magnoliophyta
AT1G07750	1071	0.492997	Streptophyta
AT1G07770	393	0.450382	cellular_organisms
AT1G07780	828	0.440821	cellular_organisms
AT1G07790	447	0.501119	Eukaryota
AT1G07795	357	0.509804	Embryophyta
AT1G07810	3186	0.464532	cellular_organisms
AT1G07820	312	0.512821	cellular_organisms
AT1G07830	435	0.485057	Eukaryota
AT1G07840	939	0.43344	Eukaryota
AT1G07850	1626	0.509225	Streptophyta
AT1G07860	408	0.480392	Pentapetalae
AT1G07870	1272	0.435535	cellular_organisms
AT1G07880	765	0.397386	cellular_organisms
AT1G07885	165	0.424242	Arabidopsis_thaliana
AT1G07890	753	0.498008	cellular_organisms
AT1G07900	573	0.443281	Streptophyta
AT1G07901	153	0.431373	Arabidopsis_thaliana
AT1G07902	222	0.486486	Arabidopsis_thaliana
AT1G07910	3315	0.433786	Viridiplantae
AT1G07920	1350	0.502222	cellular_organisms
AT1G07930	1350	0.499259	cellular_organisms
AT1G07940	1350	0.498519	cellular_organisms
AT1G07950	465	0.473118	Eukaryota
AT1G07960	441	0.408163	cellular_organisms
AT1G07970	2082	0.46926	Eukaryota
AT1G07980	621	0.47504	Eukaryota
AT1G07985	435	0.45977	Magnoliophyta
AT1G07990	2409	0.432545	Eukaryota
AT1G08000	927	0.491909	Eukaryota
AT1G08005	168	0.452381	Brassicaceae
AT1G08010	912	0.497807	Eukaryota
AT1G08030	1503	0.421823	Viridiplantae
AT1G08035	378	0.404762	Mesangiospermae
AT1G08040	1149	0.423847	cellular_organisms
AT1G08050	1926	0.491173	cellular_organisms
AT1G08060	6006	0.432734	cellular_organisms
AT1G08065	834	0.40048	cellular_organisms
AT1G08070	2226	0.413747	Eukaryota
AT1G08080	828	0.419082	cellular_organisms
AT1G08090	1593	0.517891	cellular_organisms
AT1G08100	1569	0.508604	cellular_organisms
AT1G08110	558	0.455197	cellular_organisms
AT1G08120	264	0.412879	cellular_organisms
AT1G08125	948	0.451477	cellular_organisms
AT1G08130	2373	0.429836	cellular_organisms
AT1G08135	2391	0.425763	cellular_organisms
AT1G08140	2457	0.430199	cellular_organisms
AT1G08150	2448	0.455474	cellular_organisms
AT1G08160	666	0.506006	Streptophytina
AT1G08165	144	0.444444	Arabidopsis_thaliana
AT1G08170	732	0.487705	Eukaryota
AT1G08180	336	0.458333	Mesangiospermae
AT1G08190	2943	0.454978	cellular_organisms
AT1G08200	1170	0.455556	cellular_organisms
AT1G08210	1479	0.448952	Eukaryota
AT1G08220	825	0.430303	Eukaryota
AT1G08230	1356	0.438791	Eukaryota
AT1G08250	1242	0.517713	cellular_organisms
AT1G08260	6486	0.413198	cellular_organisms
AT1G08270	381	0.446194	cellular_organisms
AT1G08280	1197	0.435255	Eukaryota
AT1G08290	1014	0.439842	Eukaryota
AT1G08300	2241	0.41544	Eukaryota
AT1G08310	948	0.417722	cellular_organisms
AT1G08315	978	0.523517	Streptophyta
AT1G08320	1446	0.469571	Streptophyta
AT1G08340	996	0.462851	Eukaryota
AT1G08350	1527	0.403405	Eukaryota
AT1G08360	651	0.451613	cellular_organisms
AT1G08370	1104	0.466486	Eukaryota
AT1G08380	423	0.508274	Viridiplantae
AT1G08390	414	0.512077	Eukaryota
AT1G08400	2415	0.419876	Eukaryota
AT1G08410	1770	0.450847	cellular_organisms
AT1G08420	3057	0.486097	cellular_organisms
AT1G08430	1482	0.414305	cellular_organisms
AT1G08440	1506	0.416335	cellular_organisms
AT1G08450	1275	0.436863	Eukaryota
AT1G08460	1134	0.4903	cellular_organisms
AT1G08465	555	0.45045	Viridiplantae
AT1G08470	1173	0.453538	cellular_organisms
AT1G08480	429	0.484848	Streptophyta
AT1G08490	1392	0.453305	cellular_organisms
AT1G08500	687	0.406114	Streptophyta
AT1G08510	1239	0.459241	cellular_organisms
AT1G08520	2283	0.459921	cellular_organisms
AT1G08530	774	0.431525	Viridiplantae
AT1G08540	1719	0.450844	cellular_organisms
AT1G08550	1389	0.436285	Viridiplantae
AT1G08560	933	0.438371	Eukaryota
AT1G08570	828	0.455314	cellular_organisms
AT1G08580	372	0.446237	Streptophytina
AT1G08590	3090	0.444013	cellular_organisms
AT1G08600	4377	0.41878	cellular_organisms
AT1G08610	1680	0.429167	Eukaryota
AT1G08620	3630	0.432231	Eukaryota
AT1G08630	1077	0.476323	cellular_organisms
AT1G08640	885	0.430508	Viridiplantae
AT1G08645	429	0.484848	rosids
AT1G08650	855	0.505263	cellular_organisms
AT1G08660	1425	0.445614	Eukaryota
AT1G08670	696	0.418103	Eukaryota
AT1G08680	1950	0.448718	Eukaryota
AT1G08695	267	0.393258	Brassicaceae
AT1G08700	1362	0.460352	Eukaryota
AT1G08710	825	0.447273	Streptophyta
AT1G08720	2802	0.453605	cellular_organisms
AT1G08730	4617	0.422136	Eukaryota
AT1G08750	1167	0.413882	Eukaryota
AT1G08760	2247	0.450823	Streptophytina
AT1G08770	630	0.507937	Eukaryota
AT1G08780	390	0.44359	Eukaryota
AT1G08790	573	0.485166	Tracheophyta
AT1G08800	3342	0.412029	Embryophyta
AT1G08810	843	0.419929	Eukaryota
AT1G08820	1161	0.435831	Eukaryota
AT1G08830	459	0.511983	cellular_organisms
AT1G08840	3891	0.427397	cellular_organisms
AT1G08845	570	0.440351	cellular_organisms
AT1G08860	1755	0.438746	Eukaryota
AT1G08880	429	0.505828	Eukaryota
AT1G08890	1395	0.41362	cellular_organisms
AT1G08900	1389	0.412527	cellular_organisms
AT1G08910	2490	0.451004	Eukaryota
AT1G08920	1413	0.42109	cellular_organisms
AT1G08930	1491	0.43729	cellular_organisms
AT1G08940	846	0.477541	cellular_organisms
AT1G08960	1641	0.447288	cellular_organisms
AT1G08970	696	0.510057	Eukaryota
AT1G08980	1278	0.475743	cellular_organisms
AT1G08985	306	0.356209	Pentapetalae
AT1G08990	1701	0.452087	Eukaryota
AT1G09000	2001	0.442779	cellular_organisms
AT1G09010	2835	0.439859	cellular_organisms
AT1G09020	1464	0.474727	cellular_organisms
AT1G09030	420	0.45	Eukaryota
AT1G09040	2736	0.430921	Streptophyta
AT1G09050	2751	0.431479	Streptophyta
AT1G09060	2793	0.450412	Eukaryota
AT1G09070	975	0.522051	Eukaryota
AT1G09080	2028	0.436884	cellular_organisms
AT1G09090	1869	0.437132	cellular_organisms
AT1G09100	1272	0.445755	cellular_organisms
AT1G09130	993	0.467271	cellular_organisms
AT1G09140	807	0.47088	cellular_organisms
AT1G09150	546	0.446886	cellular_organisms
AT1G09155	870	0.444828	Streptophyta
AT1G09157	732	0.476776	Embryophyta
AT1G09160	1287	0.443667	cellular_organisms
AT1G09170	3033	0.429937	cellular_organisms
AT1G09176	453	0.501104	Arabidopsis
AT1G09180	582	0.434708	cellular_organisms
AT1G09190	1455	0.459107	cellular_organisms
AT1G09195	963	0.418484	cellular_organisms
AT1G09200	411	0.53528	Eukaryota
AT1G09210	1275	0.476863	Eukaryota
AT1G09220	1515	0.420462	Eukaryota
AT1G09230	1329	0.446953	Eukaryota
AT1G09240	963	0.439252	cellular_organisms
AT1G09245	420	0.338095	Mesangiospermae
AT1G09250	624	0.520833	Tracheophyta
AT1G09260	417	0.376499	cellular_organisms
AT1G09270	1617	0.467532	Eukaryota
AT1G09280	1746	0.453036	cellular_organisms
AT1G09290	1047	0.434575	Streptophytina
AT1G09300	1482	0.438596	cellular_organisms
AT1G09310	540	0.47963	Streptophyta
AT1G09320	1554	0.454311	Viridiplantae
AT1G09330	561	0.442068	Eukaryota
AT1G09340	1137	0.459103	cellular_organisms
AT1G09350	1005	0.470647	cellular_organisms
AT1G09360	567	0.393298	Mesangiospermae
AT1G09370	531	0.416196	rosids
AT1G09380	1125	0.469333	cellular_organisms
AT1G09390	1113	0.457323	Viridiplantae
AT1G09400	975	0.461538	cellular_organisms
AT1G09410	2118	0.428706	cellular_organisms
AT1G09415	339	0.412979	Mesangiospermae
AT1G09420	1878	0.435037	cellular_organisms
AT1G09430	1275	0.44	cellular_organisms
AT1G09440	1401	0.428979	cellular_organisms
AT1G09450	1800	0.425	Eukaryota
AT1G09460	993	0.475327	Eukaryota
AT1G09470	1011	0.428289	Magnoliophyta
AT1G09480	1110	0.434234	cellular_organisms
AT1G09483	318	0.41195	Magnoliophyta
AT1G09490	969	0.435501	cellular_organisms
AT1G09500	978	0.440695	cellular_organisms
AT1G09510	969	0.447884	cellular_organisms
AT1G09520	783	0.503193	Magnoliophyta
AT1G09530	1575	0.457143	Eukaryota
AT1G09540	1101	0.441417	Eukaryota
AT1G09550	1167	0.44473	Eukaryota
AT1G09560	660	0.475758	cellular_organisms
AT1G09570	3369	0.457999	cellular_organisms
AT1G09575	879	0.431172	Eukaryota
AT1G09580	654	0.464832	Eukaryota
AT1G09590	495	0.511111	cellular_organisms
AT1G09600	2145	0.441492	cellular_organisms
AT1G09610	849	0.449941	cellular_organisms
AT1G09620	3276	0.442002	cellular_organisms
AT1G09625	225	0.426667	Brassicaceae
AT1G09630	654	0.454128	cellular_organisms
AT1G09640	1245	0.469076	cellular_organisms
AT1G09645	321	0.433022	Embryophyta
AT1G09650	1149	0.445605	Tracheophyta
AT1G09660	897	0.479376	Eukaryota
AT1G09665	498	0.431727	Streptophyta
AT1G09680	1824	0.414474	Eukaryota
AT1G09690	495	0.511111	cellular_organisms
AT1G09700	1260	0.446032	cellular_organisms
AT1G09710	1833	0.469176	Streptophyta
AT1G09720	2787	0.428776	Tracheophyta
AT1G09730	2892	0.412863	Eukaryota
AT1G09740	516	0.494186	cellular_organisms
AT1G09750	1350	0.534074	Eukaryota
AT1G09760	750	0.421333	cellular_organisms
AT1G09770	2535	0.450099	Eukaryota
AT1G09780	1674	0.456392	cellular_organisms
AT1G09790	1365	0.446886	Streptophyta
AT1G09794	192	0.432292	Eukaryota
AT1G09795	1242	0.454106	cellular_organisms
AT1G09800	1119	0.47185	cellular_organisms
AT1G09810	1413	0.423921	Eukaryota
AT1G09812	387	0.49354	Tracheophyta
AT1G09815	375	0.512	Eukaryota
AT1G09820	1821	0.406919	Eukaryota
AT1G09830	1599	0.467792	cellular_organisms
AT1G09840	1266	0.438389	cellular_organisms
AT1G09850	1314	0.444444	cellular_organisms
AT1G09860	1152	0.450521	Tracheophyta
AT1G09870	1464	0.436475	cellular_organisms
AT1G09880	1896	0.419831	cellular_organisms
AT1G09890	1854	0.418015	cellular_organisms
AT1G09900	1797	0.417362	cellular_organisms
AT1G09910	2028	0.450197	cellular_organisms
AT1G09920	579	0.443869	Eukaryota
AT1G09930	2205	0.434921	cellular_organisms
AT1G09932	708	0.422316	cellular_organisms
AT1G09935	696	0.443966	Eukaryota
AT1G09940	1593	0.456999	cellular_organisms
AT1G09950	693	0.512266	Streptophyta
AT1G09960	1533	0.461187	cellular_organisms
AT1G09970	2931	0.456499	cellular_organisms
AT1G09980	2409	0.425903	Eukaryota
AT1G09995	267	0.397004	Viridiplantae
AT1G10000	912	0.493421	Streptophytina
AT1G10010	1428	0.472689	Eukaryota
AT1G10020	1386	0.513709	Streptophyta
AT1G10030	390	0.438462	Eukaryota
AT1G10040	1239	0.435028	Eukaryota
AT1G10050	3192	0.443922	cellular_organisms
AT1G10060	930	0.476344	cellular_organisms
AT1G10070	1167	0.443873	cellular_organisms
AT1G10090	2289	0.425513	Eukaryota
AT1G10095	1263	0.419636	Eukaryota
AT1G10100	489	0.451943	Brassicaceae
AT1G10110	1200	0.449167	Magnoliophyta
AT1G10120	1101	0.445958	Streptophyta
AT1G10130	2997	0.436103	cellular_organisms
AT1G10140	504	0.492063	Magnoliophyta
AT1G10150	1245	0.416867	Viridiplantae
AT1G10155	555	0.423423	Embryophyta
AT1G10170	3567	0.476591	Eukaryota
AT1G10180	2310	0.443723	Eukaryota
AT1G10190	1191	0.407221	cellular_organisms
AT1G10200	573	0.458988	Eukaryota
AT1G10210	1113	0.439353	cellular_organisms
AT1G10220	624	0.416667	Magnoliophyta
AT1G10225	327	0.504587	Camelineae
AT1G10230	477	0.461216	Eukaryota
AT1G10240	2043	0.450318	Embryophyta
AT1G10250	234	0.388889	Eukaryota
AT1G10270	2742	0.484683	cellular_organisms
AT1G10280	1239	0.461663	Viridiplantae
AT1G10290	2745	0.469217	Eukaryota
AT1G10300	2064	0.413275	cellular_organisms
AT1G10310	729	0.485597	cellular_organisms
AT1G10320	2274	0.442392	Eukaryota
AT1G10330	1404	0.420228	Eukaryota
AT1G10340	1737	0.451353	cellular_organisms
AT1G10350	1050	0.478095	cellular_organisms
AT1G10360	684	0.488304	cellular_organisms
AT1G10370	684	0.489766	cellular_organisms
AT1G10380	918	0.486928	Tracheophyta
AT1G10385	2265	0.460927	Eukaryota
AT1G10390	3126	0.483685	Eukaryota
AT1G10395	252	0.444444	Arabidopsis_thaliana
AT1G10400	1404	0.467236	Eukaryota
AT1G10410	1458	0.423182	Eukaryota
AT1G10417	945	0.387302	Eukaryota
AT1G10430	921	0.453855	cellular_organisms
AT1G10450	3369	0.408727	Eukaryota
AT1G10455	459	0.396514	Mesangiospermae
AT1G10460	654	0.5	Viridiplantae
AT1G10470	780	0.465385	cellular_organisms
AT1G10480	636	0.474843	Streptophyta
AT1G10490	3087	0.421121	cellular_organisms
AT1G10500	543	0.447514	cellular_organisms
AT1G10510	1818	0.435094	cellular_organisms
AT1G10520	1590	0.449057	cellular_organisms
AT1G10522	540	0.457407	Magnoliophyta
AT1G10530	501	0.48503	Embryophyta
AT1G10540	1620	0.431481	cellular_organisms
AT1G10550	933	0.471597	cellular_organisms
AT1G10560	2094	0.470869	Eukaryota
AT1G10570	1716	0.423077	Eukaryota
AT1G10580	1722	0.469803	cellular_organisms
AT1G10585	546	0.397436	Magnoliophyta
AT1G10586	525	0.407619	Magnoliophyta
AT1G10588	273	0.43956	Tracheophyta
AT1G10590	420	0.47381	cellular_organisms
AT1G10600	672	0.434524	cellular_organisms
AT1G10610	1326	0.42006	Embryophyta
AT1G10620	2157	0.472879	cellular_organisms
AT1G10630	546	0.470696	cellular_organisms
AT1G10640	1599	0.452783	cellular_organisms
AT1G10650	1020	0.414706	Eukaryota
AT1G10657	306	0.45098	Eukaryota
AT1G10660	963	0.43406	Eukaryota
AT1G10670	1272	0.443396	cellular_organisms
AT1G10680	3684	0.465798	cellular_organisms
AT1G10690	333	0.522523	Magnoliophyta
AT1G10700	1236	0.458738	cellular_organisms
AT1G10710	891	0.448934	Tracheophyta
AT1G10715	261	0.37931	Brassicaceae
AT1G10717	273	0.406593	malvids
AT1G10720	1290	0.427907	Eukaryota
AT1G10730	1287	0.438228	Eukaryota
AT1G10740	1422	0.447961	cellular_organisms
AT1G10745	249	0.385542	malvids
AT1G10747	252	0.40873	Brassicaceae
AT1G10750	1404	0.43661	cellular_organisms
AT1G10760	4200	0.439286	cellular_organisms
AT1G10770	504	0.507937	Magnoliophyta
AT1G10780	1257	0.445505	Streptophyta
AT1G10790	1011	0.436202	Tracheophyta
AT1G10800	711	0.427567	Viridiplantae
AT1G10810	1035	0.463768	cellular_organisms
AT1G10820	699	0.434907	Eukaryota
AT1G10830	1104	0.452899	Viridiplantae
AT1G10840	1014	0.447732	Eukaryota
AT1G10850	1992	0.481426	cellular_organisms
AT1G10865	216	0.453704	Eukaryota
AT1G10870	2328	0.415808	cellular_organisms
AT1G10875	909	0.382838	Mesangiospermae
AT1G10880	1161	0.491817	Viridiplantae
AT1G10890	867	0.453287	cellular_organisms
AT1G10900	2265	0.421634	cellular_organisms
AT1G10910	1995	0.413534	Eukaryota
AT1G10920	2184	0.413462	cellular_organisms
AT1G10930	3567	0.425287	cellular_organisms
AT1G10940	1092	0.452381	cellular_organisms
AT1G10950	1770	0.444633	Eukaryota
AT1G10960	447	0.53915	cellular_organisms
AT1G10970	1125	0.484444	Eukaryota
AT1G10980	1551	0.439072	Eukaryota
AT1G10990	501	0.489022	Arabidopsis_thaliana
AT1G11000	1722	0.429152	Viridiplantae
AT1G11020	966	0.444099	Eukaryota
AT1G11040	1317	0.465452	cellular_organisms
AT1G11050	1878	0.444089	cellular_organisms
AT1G11060	2793	0.433584	Eukaryota
AT1G11070	2238	0.438785	Viridiplantae
AT1G11080	1479	0.43881	cellular_organisms
AT1G11090	975	0.45641	cellular_organisms
AT1G11100	3681	0.431405	cellular_organisms
AT1G11110	837	0.432497	Eukaryota
AT1G11112	237	0.417722	Magnoliophyta
AT1G11120	564	0.446809	Tracheophyta
AT1G11125	798	0.491228	Mesangiospermae
AT1G11130	2307	0.445167	cellular_organisms
AT1G11145	489	0.437628	Brassicaceae
AT1G11160	3066	0.433464	cellular_organisms
AT1G11170	1317	0.40243	cellular_organisms
AT1G11180	876	0.461187	Eukaryota
AT1G11190	918	0.423747	cellular_organisms
AT1G11200	888	0.420045	Eukaryota
AT1G11210	927	0.476807	Magnoliophyta
AT1G11220	933	0.494105	Magnoliophyta
AT1G11230	906	0.461369	Magnoliophyta
AT1G11240	603	0.472637	Eukaryota
AT1G11250	897	0.453735	Eukaryota
AT1G11260	1569	0.511791	cellular_organisms
AT1G11270	939	0.446219	Embryophyta
AT1G11280	2493	0.421982	cellular_organisms
AT1G11290	2430	0.435802	Eukaryota
AT1G11300	2463	0.430775	cellular_organisms
AT1G11303	2463	0.429963	cellular_organisms
AT1G11310	1722	0.421022	Viridiplantae
AT1G11320	1275	0.437647	Streptophyta
AT1G11330	2523	0.414982	cellular_organisms
AT1G11340	2502	0.442446	cellular_organisms
AT1G11350	2493	0.45006	cellular_organisms
AT1G11360	729	0.493827	cellular_organisms
AT1G11362	555	0.358559	Mesangiospermae
AT1G11370	867	0.483276	cellular_organisms
AT1G11380	765	0.453595	Eukaryota
AT1G11390	1875	0.4336	cellular_organisms
AT1G11400	615	0.463415	Eukaryota
AT1G11410	2538	0.427896	cellular_organisms
AT1G11420	1815	0.413774	Streptophyta
AT1G11430	699	0.470672	Magnoliophyta
AT1G11440	1092	0.415751	Magnoliophyta
AT1G11450	783	0.403576	Viridiplantae
AT1G11460	1014	0.400394	Viridiplantae
AT1G11470	453	0.472406	Pentapetalae
AT1G11475	216	0.444444	cellular_organisms
AT1G11480	1737	0.467473	Streptophyta
AT1G11490	1098	0.417122	Streptophyta
AT1G11500	555	0.43964	Tracheophyta
AT1G11510	1059	0.415486	Magnoliophyta
AT1G11520	591	0.428088	Eukaryota
AT1G11530	357	0.411765	cellular_organisms
AT1G11540	1104	0.441123	cellular_organisms
AT1G11545	918	0.482571	cellular_organisms
AT1G11560	1032	0.431202	Eukaryota
AT1G11570	384	0.421875	Eukaryota
AT1G11572	270	0.444444	rosids
AT1G11580	1674	0.462963	cellular_organisms
AT1G11590	1575	0.44	cellular_organisms
AT1G11591	636	0.407233	Pentapetalae
AT1G11593	570	0.338596	Magnoliophyta
AT1G11600	1533	0.484671	cellular_organisms
AT1G11608	255	0.392157	Brassicaceae
AT1G11610	1494	0.433735	cellular_organisms
AT1G11620	1092	0.400183	Embryophyta
AT1G11630	1218	0.423645	Eukaryota
AT1G11650	921	0.469055	cellular_organisms
AT1G11655	342	0.45614	Magnoliophyta
AT1G11660	2292	0.431065	cellular_organisms
AT1G11670	1512	0.466931	cellular_organisms
AT1G11680	1467	0.451261	cellular_organisms
AT1G11684	198	0.409091	Arabidopsis_thaliana
AT1G11690	744	0.408602	Embryophyta
AT1G11700	606	0.564356	Streptophyta
AT1G11710	1974	0.395643	Eukaryota
AT1G11720	3129	0.419942	cellular_organisms
AT1G11730	1155	0.415584	Eukaryota
AT1G11740	1935	0.482171	cellular_organisms
AT1G11750	816	0.45098	cellular_organisms
AT1G11755	765	0.413072	Eukaryota
AT1G11760	456	0.467105	Embryophyta
AT1G11765	414	0.381643	Tracheophyta
AT1G11770	1611	0.468032	cellular_organisms
AT1G11780	1038	0.415222	cellular_organisms
