ID	PS	Len	GC
AT1G06890	Eukaryota	1074	0.443203
AT1G06900	cellular_organisms	3075	0.422114
AT1G06910	Streptophyta	1173	0.419437
AT1G06920	Embryophyta	948	0.387131
AT1G06923	Embryophyta	513	0.39961
AT1G06925	Tracheophyta	432	0.472222
AT1G06930	Magnoliophyta	510	0.464706
AT1G06950	Viridiplantae	3051	0.454933
AT1G06960	Eukaryota	690	0.430435
AT1G06970	cellular_organisms	2490	0.485944
AT1G06980	Embryophyta	510	0.498039
AT1G06990	cellular_organisms	1083	0.4506
AT1G07000	Eukaryota	1800	0.485
AT1G07010	cellular_organisms	1170	0.461538
AT1G07020	Streptophytina	444	0.484234
AT1G07025	Eukaryota	501	0.489022
AT1G07030	Eukaryota	981	0.492355
AT1G07040	cellular_organisms	1116	0.452509
AT1G07050	Eukaryota	588	0.420068
AT1G07060	Magnoliophyta	702	0.404558
AT1G07070	cellular_organisms	339	0.460177
AT1G07080	Eukaryota	798	0.472431
AT1G07090	Streptophytina	591	0.558376
AT1G07110	cellular_organisms	2235	0.443848
AT1G07120	Viridiplantae	1179	0.430874
AT1G07130	Eukaryota	483	0.552795
AT1G07135	Brassicaceae	468	0.523504
AT1G07140	Eukaryota	687	0.468705
AT1G07150	cellular_organisms	1500	0.478
AT1G07160	cellular_organisms	1143	0.486439
AT1G07170	Eukaryota	333	0.447447
AT1G07175	Mesangiospermae	264	0.44697
AT1G07180	cellular_organisms	1533	0.467058
AT1G07190	cellular_organisms	165	0.448485
AT1G07200	cellular_organisms	1269	0.438928
AT1G07210	cellular_organisms	786	0.436387
AT1G07220	Eukaryota	1524	0.459974
AT1G07230	cellular_organisms	1602	0.468789
AT1G07240	cellular_organisms	1443	0.493416
AT1G07250	cellular_organisms	1440	0.500694
AT1G07260	cellular_organisms	1431	0.497554
AT1G07270	cellular_organisms	1518	0.417655
AT1G07280	cellular_organisms	1659	0.453888
AT1G07290	Eukaryota	1065	0.431925
AT1G07300	Mesangiospermae	387	0.447028
AT1G07310	Streptophyta	1059	0.529745
AT1G07320	cellular_organisms	849	0.495878
AT1G07330	Magnoliophyta	2058	0.407191
AT1G07340	cellular_organisms	1497	0.45825
AT1G07350	cellular_organisms	1149	0.503046
AT1G07360	cellular_organisms	1446	0.47787
AT1G07370	cellular_organisms	792	0.464646
AT1G07380	cellular_organisms	2340	0.443162
AT1G07390	cellular_organisms	3105	0.402254
AT1G07400	cellular_organisms	474	0.518987
AT1G07410	cellular_organisms	645	0.44186
AT1G07420	cellular_organisms	687	0.441048
AT1G07430	cellular_organisms	1329	0.48909
AT1G07440	cellular_organisms	801	0.458177
AT1G07450	cellular_organisms	783	0.429119
AT1G07460	cellular_organisms	777	0.431145
AT1G07470	Eukaryota	1128	0.461879
AT1G07473	Pentapetalae	378	0.492063
AT1G07476	Pentapetalae	549	0.468124
AT1G07480	Eukaryota	1128	0.464539
AT1G07485	Brassicaceae	303	0.448845
AT1G07490	Magnoliophyta	324	0.438272
AT1G07500	Brassicaceae	225	0.524444
AT1G07510	cellular_organisms	2442	0.461507
AT1G07520	cellular_organisms	2088	0.437261
AT1G07530	cellular_organisms	2310	0.441126
AT1G07540	Viridiplantae	1893	0.430005
AT1G07550	cellular_organisms	2595	0.398844
AT1G07560	cellular_organisms	2616	0.401376
AT1G07570	cellular_organisms	1233	0.460665
AT1G07590	Eukaryota	1605	0.438006
AT1G07600	Brassicaceae	138	0.478261
AT1G07610	Brassicaceae	138	0.485507
AT1G07615	cellular_organisms	1482	0.468961
AT1G07620	Embryophyta	1659	0.405666
AT1G07630	Eukaryota	1989	0.456511
AT1G07640	Viridiplantae	828	0.472222
AT1G07645	cellular_organisms	414	0.52657
AT1G07650	cellular_organisms	3045	0.419048
AT1G07660	cellular_organisms	312	0.512821
AT1G07670	cellular_organisms	3186	0.460452
AT1G07680	Brassicaceae	459	0.45098
AT1G07690	Brassicaceae	540	0.409259
AT1G07700	cellular_organisms	615	0.417886
AT1G07705	Eukaryota	1641	0.443023
AT1G07710	cellular_organisms	1632	0.46201
AT1G07720	cellular_organisms	1437	0.455811
AT1G07725	Eukaryota	1848	0.478355
AT1G07730	Embryophyta	1170	0.522222
AT1G07740	Eukaryota	1380	0.444928
AT1G07745	cellular_organisms	969	0.446852
AT1G07747	Magnoliophyta	288	0.40625
AT1G07750	Streptophyta	1071	0.492997
AT1G07770	cellular_organisms	393	0.450382
AT1G07780	cellular_organisms	828	0.440821
AT1G07790	Eukaryota	447	0.501119
AT1G07795	Embryophyta	357	0.509804
AT1G07810	cellular_organisms	3186	0.464532
AT1G07820	cellular_organisms	312	0.512821
AT1G07830	Eukaryota	435	0.485057
AT1G07840	Eukaryota	939	0.43344
AT1G07850	Streptophyta	1626	0.509225
AT1G07860	Pentapetalae	408	0.480392
AT1G07870	cellular_organisms	1272	0.435535
AT1G07880	cellular_organisms	765	0.397386
AT1G07885	Arabidopsis_thaliana	165	0.424242
AT1G07890	cellular_organisms	753	0.498008
AT1G07900	Streptophyta	573	0.443281
AT1G07901	Arabidopsis_thaliana	153	0.431373
AT1G07902	Arabidopsis_thaliana	222	0.486486
AT1G07910	Viridiplantae	3315	0.433786
AT1G07920	cellular_organisms	1350	0.502222
AT1G07930	cellular_organisms	1350	0.499259
AT1G07940	cellular_organisms	1350	0.498519
AT1G07950	Eukaryota	465	0.473118
AT1G07960	cellular_organisms	441	0.408163
AT1G07970	Eukaryota	2082	0.46926
AT1G07980	Eukaryota	621	0.47504
AT1G07985	Magnoliophyta	435	0.45977
AT1G07990	Eukaryota	2409	0.432545
AT1G08000	Eukaryota	927	0.491909
AT1G08005	Brassicaceae	168	0.452381
AT1G08010	Eukaryota	912	0.497807
AT1G08030	Viridiplantae	1503	0.421823
AT1G08035	Mesangiospermae	378	0.404762
AT1G08040	cellular_organisms	1149	0.423847
AT1G08050	cellular_organisms	1926	0.491173
AT1G08060	cellular_organisms	6006	0.432734
AT1G08065	cellular_organisms	834	0.40048
AT1G08070	Eukaryota	2226	0.413747
AT1G08080	cellular_organisms	828	0.419082
AT1G08090	cellular_organisms	1593	0.517891
AT1G08100	cellular_organisms	1569	0.508604
AT1G08110	cellular_organisms	558	0.455197
AT1G08120	cellular_organisms	264	0.412879
AT1G08125	cellular_organisms	948	0.451477
AT1G08130	cellular_organisms	2373	0.429836
AT1G08135	cellular_organisms	2391	0.425763
AT1G08140	cellular_organisms	2457	0.430199
AT1G08150	cellular_organisms	2448	0.455474
AT1G08160	Streptophytina	666	0.506006
AT1G08165	Arabidopsis_thaliana	144	0.444444
AT1G08170	Eukaryota	732	0.487705
AT1G08180	Mesangiospermae	336	0.458333
AT1G08190	cellular_organisms	2943	0.454978
AT1G08200	cellular_organisms	1170	0.455556
AT1G08210	Eukaryota	1479	0.448952
AT1G08220	Eukaryota	825	0.430303
AT1G08230	Eukaryota	1356	0.438791
AT1G08250	cellular_organisms	1242	0.517713
AT1G08260	cellular_organisms	6486	0.413198
AT1G08270	cellular_organisms	381	0.446194
AT1G08280	Eukaryota	1197	0.435255
AT1G08290	Eukaryota	1014	0.439842
AT1G08300	Eukaryota	2241	0.41544
AT1G08310	cellular_organisms	948	0.417722
AT1G08315	Streptophyta	978	0.523517
AT1G08320	Streptophyta	1446	0.469571
AT1G08340	Eukaryota	996	0.462851
AT1G08350	Eukaryota	1527	0.403405
AT1G08360	cellular_organisms	651	0.451613
AT1G08370	Eukaryota	1104	0.466486
AT1G08380	Viridiplantae	423	0.508274
AT1G08390	Eukaryota	414	0.512077
AT1G08400	Eukaryota	2415	0.419876
AT1G08410	cellular_organisms	1770	0.450847
AT1G08420	cellular_organisms	3057	0.486097
AT1G08430	cellular_organisms	1482	0.414305
AT1G08440	cellular_organisms	1506	0.416335
AT1G08450	Eukaryota	1275	0.436863
AT1G08460	cellular_organisms	1134	0.4903
AT1G08465	Viridiplantae	555	0.45045
AT1G08470	cellular_organisms	1173	0.453538
AT1G08480	Streptophyta	429	0.484848
AT1G08490	cellular_organisms	1392	0.453305
AT1G08500	Streptophyta	687	0.406114
AT1G08510	cellular_organisms	1239	0.459241
AT1G08520	cellular_organisms	2283	0.459921
AT1G08530	Viridiplantae	774	0.431525
AT1G08540	cellular_organisms	1719	0.450844
AT1G08550	Viridiplantae	1389	0.436285
AT1G08560	Eukaryota	933	0.438371
AT1G08570	cellular_organisms	828	0.455314
AT1G08580	Streptophytina	372	0.446237
AT1G08590	cellular_organisms	3090	0.444013
AT1G08600	cellular_organisms	4377	0.41878
AT1G08610	Eukaryota	1680	0.429167
AT1G08620	Eukaryota	3630	0.432231
AT1G08630	cellular_organisms	1077	0.476323
AT1G08640	Viridiplantae	885	0.430508
AT1G08645	rosids	429	0.484848
AT1G08650	cellular_organisms	855	0.505263
AT1G08660	Eukaryota	1425	0.445614
AT1G08670	Eukaryota	696	0.418103
AT1G08680	Eukaryota	1950	0.448718
AT1G08695	Brassicaceae	267	0.393258
AT1G08700	Eukaryota	1362	0.460352
AT1G08710	Streptophyta	825	0.447273
AT1G08720	cellular_organisms	2802	0.453605
AT1G08730	Eukaryota	4617	0.422136
AT1G08750	Eukaryota	1167	0.413882
AT1G08760	Streptophytina	2247	0.450823
AT1G08770	Eukaryota	630	0.507937
AT1G08780	Eukaryota	390	0.44359
AT1G08790	Tracheophyta	573	0.485166
AT1G08800	Embryophyta	3342	0.412029
AT1G08810	Eukaryota	843	0.419929
AT1G08820	Eukaryota	1161	0.435831
AT1G08830	cellular_organisms	459	0.511983
AT1G08840	cellular_organisms	3891	0.427397
AT1G08845	cellular_organisms	570	0.440351
AT1G08860	Eukaryota	1755	0.438746
AT1G08880	Eukaryota	429	0.505828
AT1G08890	cellular_organisms	1395	0.41362
AT1G08900	cellular_organisms	1389	0.412527
AT1G08910	Eukaryota	2490	0.451004
AT1G08920	cellular_organisms	1413	0.42109
AT1G08930	cellular_organisms	1491	0.43729
AT1G08940	cellular_organisms	846	0.477541
AT1G08960	cellular_organisms	1641	0.447288
AT1G08970	Eukaryota	696	0.510057
AT1G08980	cellular_organisms	1278	0.475743
AT1G08985	Pentapetalae	306	0.356209
AT1G08990	Eukaryota	1701	0.452087
AT1G09000	cellular_organisms	2001	0.442779
AT1G09010	cellular_organisms	2835	0.439859
AT1G09020	cellular_organisms	1464	0.474727
AT1G09030	Eukaryota	420	0.45
AT1G09040	Streptophyta	2736	0.430921
AT1G09050	Streptophyta	2751	0.431479
AT1G09060	Eukaryota	2793	0.450412
AT1G09070	Eukaryota	975	0.522051
AT1G09080	cellular_organisms	2028	0.436884
AT1G09090	cellular_organisms	1869	0.437132
AT1G09100	cellular_organisms	1272	0.445755
AT1G09130	cellular_organisms	993	0.467271
AT1G09140	cellular_organisms	807	0.47088
AT1G09150	cellular_organisms	546	0.446886
AT1G09155	Streptophyta	870	0.444828
AT1G09157	Embryophyta	732	0.476776
AT1G09160	cellular_organisms	1287	0.443667
AT1G09170	cellular_organisms	3033	0.429937
AT1G09176	Arabidopsis	453	0.501104
AT1G09180	cellular_organisms	582	0.434708
AT1G09190	cellular_organisms	1455	0.459107
AT1G09195	cellular_organisms	963	0.418484
AT1G09200	Eukaryota	411	0.53528
AT1G09210	Eukaryota	1275	0.476863
AT1G09220	Eukaryota	1515	0.420462
AT1G09230	Eukaryota	1329	0.446953
AT1G09240	cellular_organisms	963	0.439252
AT1G09245	Mesangiospermae	420	0.338095
AT1G09250	Tracheophyta	624	0.520833
AT1G09260	cellular_organisms	417	0.376499
AT1G09270	Eukaryota	1617	0.467532
AT1G09280	cellular_organisms	1746	0.453036
AT1G09290	Streptophytina	1047	0.434575
AT1G09300	cellular_organisms	1482	0.438596
AT1G09310	Streptophyta	540	0.47963
AT1G09320	Viridiplantae	1554	0.454311
AT1G09330	Eukaryota	561	0.442068
AT1G09340	cellular_organisms	1137	0.459103
AT1G09350	cellular_organisms	1005	0.470647
AT1G09360	Mesangiospermae	567	0.393298
AT1G09370	rosids	531	0.416196
AT1G09380	cellular_organisms	1125	0.469333
AT1G09390	Viridiplantae	1113	0.457323
AT1G09400	cellular_organisms	975	0.461538
AT1G09410	cellular_organisms	2118	0.428706
AT1G09415	Mesangiospermae	339	0.412979
AT1G09420	cellular_organisms	1878	0.435037
AT1G09430	cellular_organisms	1275	0.44
AT1G09440	cellular_organisms	1401	0.428979
AT1G09450	Eukaryota	1800	0.425
AT1G09460	Eukaryota	993	0.475327
AT1G09470	Magnoliophyta	1011	0.428289
AT1G09480	cellular_organisms	1110	0.434234
AT1G09483	Magnoliophyta	318	0.41195
AT1G09490	cellular_organisms	969	0.435501
AT1G09500	cellular_organisms	978	0.440695
AT1G09510	cellular_organisms	969	0.447884
AT1G09520	Magnoliophyta	783	0.503193
AT1G09530	Eukaryota	1575	0.457143
AT1G09540	Eukaryota	1101	0.441417
AT1G09550	Eukaryota	1167	0.44473
AT1G09560	cellular_organisms	660	0.475758
AT1G09570	cellular_organisms	3369	0.457999
AT1G09575	Eukaryota	879	0.431172
AT1G09580	Eukaryota	654	0.464832
AT1G09590	cellular_organisms	495	0.511111
AT1G09600	cellular_organisms	2145	0.441492
AT1G09610	cellular_organisms	849	0.449941
AT1G09620	cellular_organisms	3276	0.442002
AT1G09625	Brassicaceae	225	0.426667
AT1G09630	cellular_organisms	654	0.454128
AT1G09640	cellular_organisms	1245	0.469076
AT1G09645	Embryophyta	321	0.433022
AT1G09650	Tracheophyta	1149	0.445605
AT1G09660	Eukaryota	897	0.479376
AT1G09665	Streptophyta	498	0.431727
AT1G09680	Eukaryota	1824	0.414474
AT1G09690	cellular_organisms	495	0.511111
AT1G09700	cellular_organisms	1260	0.446032
AT1G09710	Streptophyta	1833	0.469176
AT1G09720	Tracheophyta	2787	0.428776
AT1G09730	Eukaryota	2892	0.412863
AT1G09740	cellular_organisms	516	0.494186
AT1G09750	Eukaryota	1350	0.534074
AT1G09760	cellular_organisms	750	0.421333
AT1G09770	Eukaryota	2535	0.450099
AT1G09780	cellular_organisms	1674	0.456392
AT1G09790	Streptophyta	1365	0.446886
AT1G09794	Eukaryota	192	0.432292
AT1G09795	cellular_organisms	1242	0.454106
AT1G09800	cellular_organisms	1119	0.47185
AT1G09810	Eukaryota	1413	0.423921
AT1G09812	Tracheophyta	387	0.49354
AT1G09815	Eukaryota	375	0.512
AT1G09820	Eukaryota	1821	0.406919
AT1G09830	cellular_organisms	1599	0.467792
AT1G09840	cellular_organisms	1266	0.438389
AT1G09850	cellular_organisms	1314	0.444444
AT1G09860	Tracheophyta	1152	0.450521
AT1G09870	cellular_organisms	1464	0.436475
AT1G09880	cellular_organisms	1896	0.419831
AT1G09890	cellular_organisms	1854	0.418015
AT1G09900	cellular_organisms	1797	0.417362
AT1G09910	cellular_organisms	2028	0.450197
AT1G09920	Eukaryota	579	0.443869
AT1G09930	cellular_organisms	2205	0.434921
AT1G09932	cellular_organisms	708	0.422316
AT1G09935	Eukaryota	696	0.443966
AT1G09940	cellular_organisms	1593	0.456999
AT1G09950	Streptophyta	693	0.512266
AT1G09960	cellular_organisms	1533	0.461187
AT1G09970	cellular_organisms	2931	0.456499
AT1G09980	Eukaryota	2409	0.425903
AT1G09995	Viridiplantae	267	0.397004
AT1G10000	Streptophytina	912	0.493421
AT1G10010	Eukaryota	1428	0.472689
AT1G10020	Streptophyta	1386	0.513709
AT1G10030	Eukaryota	390	0.438462
AT1G10040	Eukaryota	1239	0.435028
AT1G10050	cellular_organisms	3192	0.443922
AT1G10060	cellular_organisms	930	0.476344
AT1G10070	cellular_organisms	1167	0.443873
AT1G10090	Eukaryota	2289	0.425513
AT1G10095	Eukaryota	1263	0.419636
AT1G10100	Brassicaceae	489	0.451943
AT1G10110	Magnoliophyta	1200	0.449167
AT1G10120	Streptophyta	1101	0.445958
AT1G10130	cellular_organisms	2997	0.436103
AT1G10140	Magnoliophyta	504	0.492063
AT1G10150	Viridiplantae	1245	0.416867
AT1G10155	Embryophyta	555	0.423423
AT1G10170	Eukaryota	3567	0.476591
AT1G10180	Eukaryota	2310	0.443723
AT1G10190	cellular_organisms	1191	0.407221
AT1G10200	Eukaryota	573	0.458988
AT1G10210	cellular_organisms	1113	0.439353
AT1G10220	Magnoliophyta	624	0.416667
AT1G10225	Camelineae	327	0.504587
AT1G10230	Eukaryota	477	0.461216
AT1G10240	Embryophyta	2043	0.450318
AT1G10250	Eukaryota	234	0.388889
AT1G10270	cellular_organisms	2742	0.484683
AT1G10280	Viridiplantae	1239	0.461663
AT1G10290	Eukaryota	2745	0.469217
AT1G10300	cellular_organisms	2064	0.413275
AT1G10310	cellular_organisms	729	0.485597
AT1G10320	Eukaryota	2274	0.442392
AT1G10330	Eukaryota	1404	0.420228
AT1G10340	cellular_organisms	1737	0.451353
AT1G10350	cellular_organisms	1050	0.478095
AT1G10360	cellular_organisms	684	0.488304
AT1G10370	cellular_organisms	684	0.489766
AT1G10380	Tracheophyta	918	0.486928
AT1G10385	Eukaryota	2265	0.460927
AT1G10390	Eukaryota	3126	0.483685
AT1G10395	Arabidopsis_thaliana	252	0.444444
AT1G10400	Eukaryota	1404	0.467236
AT1G10410	Eukaryota	1458	0.423182
AT1G10417	Eukaryota	945	0.387302
AT1G10430	cellular_organisms	921	0.453855
AT1G10450	Eukaryota	3369	0.408727
AT1G10455	Mesangiospermae	459	0.396514
AT1G10460	Viridiplantae	654	0.5
AT1G10470	cellular_organisms	780	0.465385
AT1G10480	Streptophyta	636	0.474843
AT1G10490	cellular_organisms	3087	0.421121
AT1G10500	cellular_organisms	543	0.447514
AT1G10510	cellular_organisms	1818	0.435094
AT1G10520	cellular_organisms	1590	0.449057
AT1G10522	Magnoliophyta	540	0.457407
AT1G10530	Embryophyta	501	0.48503
AT1G10540	cellular_organisms	1620	0.431481
AT1G10550	cellular_organisms	933	0.471597
AT1G10560	Eukaryota	2094	0.470869
AT1G10570	Eukaryota	1716	0.423077
AT1G10580	cellular_organisms	1722	0.469803
AT1G10585	Magnoliophyta	546	0.397436
AT1G10586	Magnoliophyta	525	0.407619
AT1G10588	Tracheophyta	273	0.43956
AT1G10590	cellular_organisms	420	0.47381
AT1G10600	cellular_organisms	672	0.434524
AT1G10610	Embryophyta	1326	0.42006
AT1G10620	cellular_organisms	2157	0.472879
AT1G10630	cellular_organisms	546	0.470696
AT1G10640	cellular_organisms	1599	0.452783
AT1G10650	Eukaryota	1020	0.414706
AT1G10657	Eukaryota	306	0.45098
AT1G10660	Eukaryota	963	0.43406
AT1G10670	cellular_organisms	1272	0.443396
AT1G10680	cellular_organisms	3684	0.465798
AT1G10690	Magnoliophyta	333	0.522523
AT1G10700	cellular_organisms	1236	0.458738
AT1G10710	Tracheophyta	891	0.448934
AT1G10715	Brassicaceae	261	0.37931
AT1G10717	malvids	273	0.406593
AT1G10720	Eukaryota	1290	0.427907
AT1G10730	Eukaryota	1287	0.438228
AT1G10740	cellular_organisms	1422	0.447961
AT1G10745	malvids	249	0.385542
AT1G10747	Brassicaceae	252	0.40873
AT1G10750	cellular_organisms	1404	0.43661
AT1G10760	cellular_organisms	4200	0.439286
AT1G10770	Magnoliophyta	504	0.507937
AT1G10780	Streptophyta	1257	0.445505
AT1G10790	Tracheophyta	1011	0.436202
AT1G10800	Viridiplantae	711	0.427567
AT1G10810	cellular_organisms	1035	0.463768
AT1G10820	Eukaryota	699	0.434907
AT1G10830	Viridiplantae	1104	0.452899
AT1G10840	Eukaryota	1014	0.447732
AT1G10850	cellular_organisms	1992	0.481426
AT1G10865	Eukaryota	216	0.453704
AT1G10870	cellular_organisms	2328	0.415808
AT1G10875	Mesangiospermae	909	0.382838
AT1G10880	Viridiplantae	1161	0.491817
AT1G10890	cellular_organisms	867	0.453287
AT1G10900	cellular_organisms	2265	0.421634
AT1G10910	Eukaryota	1995	0.413534
AT1G10920	cellular_organisms	2184	0.413462
AT1G10930	cellular_organisms	3567	0.425287
AT1G10940	cellular_organisms	1092	0.452381
AT1G10950	Eukaryota	1770	0.444633
AT1G10960	cellular_organisms	447	0.53915
AT1G10970	Eukaryota	1125	0.484444
AT1G10980	Eukaryota	1551	0.439072
AT1G10990	Arabidopsis_thaliana	501	0.489022
AT1G11000	Viridiplantae	1722	0.429152
AT1G11020	Eukaryota	966	0.444099
AT1G11040	cellular_organisms	1317	0.465452
AT1G11050	cellular_organisms	1878	0.444089
AT1G11060	Eukaryota	2793	0.433584
AT1G11070	Viridiplantae	2238	0.438785
AT1G11080	cellular_organisms	1479	0.43881
AT1G11090	cellular_organisms	975	0.45641
AT1G11100	cellular_organisms	3681	0.431405
AT1G11110	Eukaryota	837	0.432497
AT1G11112	Magnoliophyta	237	0.417722
AT1G11120	Tracheophyta	564	0.446809
AT1G11125	Mesangiospermae	798	0.491228
AT1G11130	cellular_organisms	2307	0.445167
AT1G11145	Brassicaceae	489	0.437628
AT1G11160	cellular_organisms	3066	0.433464
AT1G11170	cellular_organisms	1317	0.40243
AT1G11180	Eukaryota	876	0.461187
AT1G11190	cellular_organisms	918	0.423747
AT1G11200	Eukaryota	888	0.420045
AT1G11210	Magnoliophyta	927	0.476807
AT1G11220	Magnoliophyta	933	0.494105
AT1G11230	Magnoliophyta	906	0.461369
AT1G11240	Eukaryota	603	0.472637
AT1G11250	Eukaryota	897	0.453735
AT1G11260	cellular_organisms	1569	0.511791
AT1G11270	Embryophyta	939	0.446219
AT1G11280	cellular_organisms	2493	0.421982
AT1G11290	Eukaryota	2430	0.435802
AT1G11300	cellular_organisms	2463	0.430775
AT1G11303	cellular_organisms	2463	0.429963
AT1G11310	Viridiplantae	1722	0.421022
AT1G11320	Streptophyta	1275	0.437647
AT1G11330	cellular_organisms	2523	0.414982
AT1G11340	cellular_organisms	2502	0.442446
AT1G11350	cellular_organisms	2493	0.45006
AT1G11360	cellular_organisms	729	0.493827
AT1G11362	Mesangiospermae	555	0.358559
AT1G11370	cellular_organisms	867	0.483276
AT1G11380	Eukaryota	765	0.453595
AT1G11390	cellular_organisms	1875	0.4336
AT1G11400	Eukaryota	615	0.463415
AT1G11410	cellular_organisms	2538	0.427896
AT1G11420	Streptophyta	1815	0.413774
AT1G11430	Magnoliophyta	699	0.470672
AT1G11440	Magnoliophyta	1092	0.415751
AT1G11450	Viridiplantae	783	0.403576
AT1G11460	Viridiplantae	1014	0.400394
AT1G11470	Pentapetalae	453	0.472406
AT1G11475	cellular_organisms	216	0.444444
AT1G11480	Streptophyta	1737	0.467473
AT1G11490	Streptophyta	1098	0.417122
AT1G11500	Tracheophyta	555	0.43964
AT1G11510	Magnoliophyta	1059	0.415486
AT1G11520	Eukaryota	591	0.428088
AT1G11530	cellular_organisms	357	0.411765
AT1G11540	cellular_organisms	1104	0.441123
AT1G11545	cellular_organisms	918	0.482571
AT1G11560	Eukaryota	1032	0.431202
AT1G11570	Eukaryota	384	0.421875
AT1G11572	rosids	270	0.444444
AT1G11580	cellular_organisms	1674	0.462963
AT1G11590	cellular_organisms	1575	0.44
AT1G11591	Pentapetalae	636	0.407233
AT1G11593	Magnoliophyta	570	0.338596
AT1G11600	cellular_organisms	1533	0.484671
AT1G11608	Brassicaceae	255	0.392157
AT1G11610	cellular_organisms	1494	0.433735
AT1G11620	Embryophyta	1092	0.400183
AT1G11630	Eukaryota	1218	0.423645
AT1G11650	cellular_organisms	921	0.469055
AT1G11655	Magnoliophyta	342	0.45614
AT1G11660	cellular_organisms	2292	0.431065
AT1G11670	cellular_organisms	1512	0.466931
AT1G11680	cellular_organisms	1467	0.451261
AT1G11684	Arabidopsis_thaliana	198	0.409091
AT1G11690	Embryophyta	744	0.408602
AT1G11700	Streptophyta	606	0.564356
AT1G11710	Eukaryota	1974	0.395643
AT1G11720	cellular_organisms	3129	0.419942
AT1G11730	Eukaryota	1155	0.415584
AT1G11740	cellular_organisms	1935	0.482171
AT1G11750	cellular_organisms	816	0.45098
AT1G11755	Eukaryota	765	0.413072
AT1G11760	Embryophyta	456	0.467105
AT1G11765	Tracheophyta	414	0.381643
AT1G11770	cellular_organisms	1611	0.468032
AT1G11780	cellular_organisms	1038	0.415222
