"","qseqid","mrca","ps","mrca_name"
"591","g3102.t1","131567",1,"cellular organisms"
"592","g3108.t1","131567",1,"cellular organisms"
"593","g3109.t1","131567",1,"cellular organisms"
"594","g3112.t1","131567",1,"cellular organisms"
"595","g3113.t1","131567",1,"cellular organisms"
"596","g3127.t1","131567",1,"cellular organisms"
"597","g3129.t1","131567",1,"cellular organisms"
"598","g3135.t1","131567",1,"cellular organisms"
"599","g3135.t2","131567",1,"cellular organisms"
"600","g3167.t1","131567",1,"cellular organisms"
"601","g3174.t1","131567",1,"cellular organisms"
"602","g3175.t1","131567",1,"cellular organisms"
"603","g3176.t1","131567",1,"cellular organisms"
"604","g3179.t1","131567",1,"cellular organisms"
"605","g3182.t1","131567",1,"cellular organisms"
"606","g3190.t1","131567",1,"cellular organisms"
"607","g3203.t1","131567",1,"cellular organisms"
"608","g3217.t1","131567",1,"cellular organisms"
"609","g3229.t1","131567",1,"cellular organisms"
"610","g3238.t1","131567",1,"cellular organisms"
"611","g3246.t1","131567",1,"cellular organisms"
"612","g3247.t1","131567",1,"cellular organisms"
"613","g3249.t1","131567",1,"cellular organisms"
"614","g3250.t1","131567",1,"cellular organisms"
"615","g3252.t1","131567",1,"cellular organisms"
"616","g3279.t1","131567",1,"cellular organisms"
"617","g3292.t1","131567",1,"cellular organisms"
"618","g3296.t1","131567",1,"cellular organisms"
"619","g3297.t1","131567",1,"cellular organisms"
"620","g3298.t1","131567",1,"cellular organisms"
"621","g3299.t1","131567",1,"cellular organisms"
"622","g3300.t1","131567",1,"cellular organisms"
"623","g3301.t1","131567",1,"cellular organisms"
"624","g3310.t1","131567",1,"cellular organisms"
"625","g3311.t1","131567",1,"cellular organisms"
"626","g3312.t1","131567",1,"cellular organisms"
"627","g3313.t1","131567",1,"cellular organisms"
"628","g3326.t1","131567",1,"cellular organisms"
"629","g3331.t1","131567",1,"cellular organisms"
"630","g3332.t1","131567",1,"cellular organisms"
"631","g3335.t1","131567",1,"cellular organisms"
"632","g3356.t1","131567",1,"cellular organisms"
"633","g3357.t1","131567",1,"cellular organisms"
"634","g3358.t1","131567",1,"cellular organisms"
"635","g3359.t1","131567",1,"cellular organisms"
"636","g3361.t1","131567",1,"cellular organisms"
"637","g3370.t1","131567",1,"cellular organisms"
"638","g3400.t1","131567",1,"cellular organisms"
"639","g3418.t1","131567",1,"cellular organisms"
"640","g3422.t1","131567",1,"cellular organisms"
"641","g3426.t1","131567",1,"cellular organisms"
"642","g3427.t1","131567",1,"cellular organisms"
"643","g3435.t1","131567",1,"cellular organisms"
"644","g3444.t1","131567",1,"cellular organisms"
"645","g3446.t1","131567",1,"cellular organisms"
"646","g3455.t1","131567",1,"cellular organisms"
"647","g3456.t1","131567",1,"cellular organisms"
"648","g3470.t1","131567",1,"cellular organisms"
"649","g3471.t1","131567",1,"cellular organisms"
"650","g3574.t1","131567",1,"cellular organisms"
"651","g3574.t2","131567",1,"cellular organisms"
"652","g3586.t1","131567",1,"cellular organisms"
"653","g3586.t2","131567",1,"cellular organisms"
"654","g3588.t1","131567",1,"cellular organisms"
"655","g3601.t1","131567",1,"cellular organisms"
"656","g3614.t1","131567",1,"cellular organisms"
"657","g3615.t1","131567",1,"cellular organisms"
"658","g3617.t1","131567",1,"cellular organisms"
"659","g3692.t1","131567",1,"cellular organisms"
"660","g3693.t1","131567",1,"cellular organisms"
"661","g3714.t1","131567",1,"cellular organisms"
"662","g3725.t1","131567",1,"cellular organisms"
"663","g3736.t1","131567",1,"cellular organisms"
"664","g3738.t1","131567",1,"cellular organisms"
"665","g3781.t1","131567",1,"cellular organisms"
"666","g3887.t1","131567",1,"cellular organisms"
"667","g3889.t1","131567",1,"cellular organisms"
"668","g4251.t1","131567",1,"cellular organisms"
"669","g4355.t1","131567",1,"cellular organisms"
"670","g4413.t1","131567",1,"cellular organisms"
"671","g4437.t1","131567",1,"cellular organisms"
"672","g4438.t1","131567",1,"cellular organisms"
"673","g4439.t1","131567",1,"cellular organisms"
"674","g4440.t1","131567",1,"cellular organisms"
"675","g4442.t1","131567",1,"cellular organisms"
"676","g4448.t1","131567",1,"cellular organisms"
"677","g4488.t1","131567",1,"cellular organisms"
"678","g4500.t1","131567",1,"cellular organisms"
"679","g4560.t1","131567",1,"cellular organisms"
"680","g4596.t1","131567",1,"cellular organisms"
"681","g4597.t1","131567",1,"cellular organisms"
"682","g4598.t1","131567",1,"cellular organisms"
"683","g4601.t1","131567",1,"cellular organisms"
"684","g4602.t1","131567",1,"cellular organisms"
"685","g4619.t1","131567",1,"cellular organisms"
"686","g4639.t1","131567",1,"cellular organisms"
"687","g4655.t1","131567",1,"cellular organisms"
"688","g4661.t1","131567",1,"cellular organisms"
"689","g4663.t1","131567",1,"cellular organisms"
"690","g4676.t1","131567",1,"cellular organisms"
"691","g4680.t1","131567",1,"cellular organisms"
"692","g4692.t1","131567",1,"cellular organisms"
"693","g4707.t1","131567",1,"cellular organisms"
"694","g4709.t1","131567",1,"cellular organisms"
"695","g4712.t1","131567",1,"cellular organisms"
"696","g4715.t1","131567",1,"cellular organisms"
"697","g4721.t1","131567",1,"cellular organisms"
"698","g4748.t1","131567",1,"cellular organisms"
"699","g4755.t1","131567",1,"cellular organisms"
"700","g4775.t1","131567",1,"cellular organisms"
"701","g4800.t1","131567",1,"cellular organisms"
"702","g4804.t2","131567",1,"cellular organisms"
"703","g4816.t1","131567",1,"cellular organisms"
"704","g4824.t1","131567",1,"cellular organisms"
"705","g4827.t1","131567",1,"cellular organisms"
"706","g4833.t1","131567",1,"cellular organisms"
"707","g4837.t1","131567",1,"cellular organisms"
"708","g4838.t1","131567",1,"cellular organisms"
"709","g4842.t1","131567",1,"cellular organisms"
"710","g4850.t1","131567",1,"cellular organisms"
"711","g4852.t1","131567",1,"cellular organisms"
"712","g4861.t1","131567",1,"cellular organisms"
"713","g4866.t1","131567",1,"cellular organisms"
"714","g4867.t1","131567",1,"cellular organisms"
"715","g4868.t1","131567",1,"cellular organisms"
"716","g4868.t2","131567",1,"cellular organisms"
"717","g4871.t1","131567",1,"cellular organisms"
"718","g4879.t1","131567",1,"cellular organisms"
"719","g4880.t1","131567",1,"cellular organisms"
"720","g4889.t1","131567",1,"cellular organisms"
"721","g4891.t1","131567",1,"cellular organisms"
"722","g4910.t1","131567",1,"cellular organisms"
"723","g4911.t1","131567",1,"cellular organisms"
"724","g4915.t1","131567",1,"cellular organisms"
"725","g4916.t1","131567",1,"cellular organisms"
"726","g4922.t1","131567",1,"cellular organisms"
"727","g4933.t1","131567",1,"cellular organisms"
"728","g4939.t1","131567",1,"cellular organisms"
"729","g4939.t2","131567",1,"cellular organisms"
"730","g4941.t1","131567",1,"cellular organisms"
"731","g4942.t1","131567",1,"cellular organisms"
"732","g4948.t1","131567",1,"cellular organisms"
"733","g4950.t1","131567",1,"cellular organisms"
"734","g4963.t1","131567",1,"cellular organisms"
"735","g4966.t1","131567",1,"cellular organisms"
"736","g4972.t1","131567",1,"cellular organisms"
"737","g4975.t1","131567",1,"cellular organisms"
"738","g4980.t1","131567",1,"cellular organisms"
"739","g4990.t1","131567",1,"cellular organisms"
"740","g4990.t2","131567",1,"cellular organisms"
"741","g4995.t1","131567",1,"cellular organisms"
"742","g4997.t1","131567",1,"cellular organisms"
"743","g5019.t1","131567",1,"cellular organisms"
"744","g5021.t1","131567",1,"cellular organisms"
"745","g5024.t1","131567",1,"cellular organisms"
"746","g5031.t1","131567",1,"cellular organisms"
"747","g5032.t1","131567",1,"cellular organisms"
"748","g5034.t1","131567",1,"cellular organisms"
"749","g5035.t1","131567",1,"cellular organisms"
"750","g5041.t1","131567",1,"cellular organisms"
"751","g5041.t2","131567",1,"cellular organisms"
"752","g5044.t1","131567",1,"cellular organisms"
"753","g5045.t1","131567",1,"cellular organisms"
"754","g5050.t1","131567",1,"cellular organisms"
"755","g5051.t1","131567",1,"cellular organisms"
"756","g5056.t1","131567",1,"cellular organisms"
"757","g5057.t1","131567",1,"cellular organisms"
"758","g5074.t1","131567",1,"cellular organisms"
"759","g5087.t1","131567",1,"cellular organisms"
"760","g5101.t1","131567",1,"cellular organisms"
"761","g5106.t1","131567",1,"cellular organisms"
"762","g5106.t2","131567",1,"cellular organisms"
"763","g5114.t1","131567",1,"cellular organisms"
"764","g5116.t1","131567",1,"cellular organisms"
"765","g5138.t1","131567",1,"cellular organisms"
"766","g5153.t1","131567",1,"cellular organisms"
"767","g5156.t1","131567",1,"cellular organisms"
"768","g5161.t1","131567",1,"cellular organisms"
"769","g5162.t1","131567",1,"cellular organisms"
"770","g5165.t1","131567",1,"cellular organisms"
"771","g5170.t1","131567",1,"cellular organisms"
"772","g5174.t1","131567",1,"cellular organisms"
"773","g5179.t1","131567",1,"cellular organisms"
"774","g5186.t1","131567",1,"cellular organisms"
"775","g5187.t1","131567",1,"cellular organisms"
"776","g5191.t1","131567",1,"cellular organisms"
"777","g5191.t2","131567",1,"cellular organisms"
"778","g5193.t1","131567",1,"cellular organisms"
"779","g5197.t1","131567",1,"cellular organisms"
"780","g5197.t2","131567",1,"cellular organisms"
"781","g5202.t1","131567",1,"cellular organisms"
"782","g5204.t1","131567",1,"cellular organisms"
"783","g5205.t1","131567",1,"cellular organisms"
"784","g5206.t1","131567",1,"cellular organisms"
"785","g5207.t1","131567",1,"cellular organisms"
"786","g5207.t2","131567",1,"cellular organisms"
"787","g5208.t1","131567",1,"cellular organisms"
"788","g5209.t1","131567",1,"cellular organisms"
"789","g5210.t1","131567",1,"cellular organisms"
"790","g5212.t1","131567",1,"cellular organisms"
"791","g5213.t1","131567",1,"cellular organisms"
"792","g5214.t1","131567",1,"cellular organisms"
"793","g5214.t2","131567",1,"cellular organisms"
"794","g5215.t1","131567",1,"cellular organisms"
"795","g5215.t2","131567",1,"cellular organisms"
"796","g5216.t1","131567",1,"cellular organisms"
"797","g5219.t1","131567",1,"cellular organisms"
"798","g5224.t1","131567",1,"cellular organisms"
"799","g5229.t1","131567",1,"cellular organisms"
"800","g5251.t1","131567",1,"cellular organisms"
"801","g5264.t1","131567",1,"cellular organisms"
"802","g5267.t1","131567",1,"cellular organisms"
"803","g5268.t1","131567",1,"cellular organisms"
"804","g5273.t1","131567",1,"cellular organisms"
"805","g5276.t1","131567",1,"cellular organisms"
"806","g5289.t1","131567",1,"cellular organisms"
"807","g5290.t1","131567",1,"cellular organisms"
"808","g5293.t1","131567",1,"cellular organisms"
"809","g5295.t1","131567",1,"cellular organisms"
"810","g5295.t2","131567",1,"cellular organisms"
"811","g5298.t1","131567",1,"cellular organisms"
"812","g5299.t1","131567",1,"cellular organisms"
"813","g5308.t1","131567",1,"cellular organisms"
"814","g5318.t1","131567",1,"cellular organisms"
"815","g5333.t1","131567",1,"cellular organisms"
"816","g5335.t1","131567",1,"cellular organisms"
"817","g5340.t1","131567",1,"cellular organisms"
"818","g5341.t1","131567",1,"cellular organisms"
"819","g5347.t1","131567",1,"cellular organisms"
"820","g5359.t1","131567",1,"cellular organisms"
"821","g5359.t2","131567",1,"cellular organisms"
"822","g5366.t1","131567",1,"cellular organisms"
"823","g5370.t1","131567",1,"cellular organisms"
"824","g5371.t1","131567",1,"cellular organisms"
"825","g5374.t1","131567",1,"cellular organisms"
"826","g5384.t1","131567",1,"cellular organisms"
"827","g5386.t1","131567",1,"cellular organisms"
"828","g5387.t1","131567",1,"cellular organisms"
"829","g5387.t2","131567",1,"cellular organisms"
"830","g5388.t1","131567",1,"cellular organisms"
"831","g5391.t1","131567",1,"cellular organisms"
"832","g5394.t1","131567",1,"cellular organisms"
"833","g5395.t1","131567",1,"cellular organisms"
"834","g5398.t1","131567",1,"cellular organisms"
"835","g5401.t1","131567",1,"cellular organisms"
"836","g5401.t2","131567",1,"cellular organisms"
"837","g5401.t3","131567",1,"cellular organisms"
"838","g5402.t1","131567",1,"cellular organisms"
"839","g5415.t1","131567",1,"cellular organisms"
"840","g5417.t1","131567",1,"cellular organisms"
"841","g5421.t1","131567",1,"cellular organisms"
"842","g5422.t1","131567",1,"cellular organisms"
"843","g5423.t1","131567",1,"cellular organisms"
"844","g5425.t1","131567",1,"cellular organisms"
"845","g5425.t2","131567",1,"cellular organisms"
"846","g5439.t1","131567",1,"cellular organisms"
"847","g5443.t1","131567",1,"cellular organisms"
"848","g5443.t2","131567",1,"cellular organisms"
"849","g5459.t1","131567",1,"cellular organisms"
"850","g5460.t1","131567",1,"cellular organisms"
"851","g5466.t1","131567",1,"cellular organisms"
"852","g5470.t1","131567",1,"cellular organisms"
"853","g5481.t1","131567",1,"cellular organisms"
"854","g5483.t1","131567",1,"cellular organisms"
"855","g5484.t1","131567",1,"cellular organisms"
"856","g5491.t1","131567",1,"cellular organisms"
"857","g5503.t1","131567",1,"cellular organisms"
"858","g5506.t1","131567",1,"cellular organisms"
"859","g5507.t1","131567",1,"cellular organisms"
"860","g5509.t1","131567",1,"cellular organisms"
"861","g5510.t1","131567",1,"cellular organisms"
"862","g5517.t1","131567",1,"cellular organisms"
"863","g5519.t1","131567",1,"cellular organisms"
"864","g5521.t1","131567",1,"cellular organisms"
"865","g5530.t1","131567",1,"cellular organisms"
"866","g5530.t2","131567",1,"cellular organisms"
"867","g5536.t1","131567",1,"cellular organisms"
"868","g5541.t1","131567",1,"cellular organisms"
"869","g5549.t1","131567",1,"cellular organisms"
"870","g5567.t1","131567",1,"cellular organisms"
"871","g5573.t1","131567",1,"cellular organisms"
"872","g5582.t1","131567",1,"cellular organisms"
"873","g5587.t1","131567",1,"cellular organisms"
"874","g5607.t1","131567",1,"cellular organisms"
"875","g5609.t1","131567",1,"cellular organisms"
"876","g5616.t1","131567",1,"cellular organisms"
"877","g5617.t1","131567",1,"cellular organisms"
"878","g5621.t1","131567",1,"cellular organisms"
"879","g5622.t1","131567",1,"cellular organisms"
"880","g5642.t1","131567",1,"cellular organisms"
"881","g5651.t1","131567",1,"cellular organisms"
"882","g5656.t1","131567",1,"cellular organisms"
"883","g5659.t1","131567",1,"cellular organisms"
"884","g5665.t1","131567",1,"cellular organisms"
"885","g5667.t1","131567",1,"cellular organisms"
"886","g5672.t1","131567",1,"cellular organisms"
"887","g5674.t1","131567",1,"cellular organisms"
"888","g5681.t1","131567",1,"cellular organisms"
"889","g5682.t1","131567",1,"cellular organisms"
"890","g5683.t1","131567",1,"cellular organisms"
"891","g5684.t1","131567",1,"cellular organisms"
"892","g5690.t1","131567",1,"cellular organisms"
"893","g5701.t1","131567",1,"cellular organisms"
"894","g5706.t1","131567",1,"cellular organisms"
"895","g5707.t1","131567",1,"cellular organisms"
"896","g5708.t1","131567",1,"cellular organisms"
"897","g5713.t1","131567",1,"cellular organisms"
"898","g5725.t1","131567",1,"cellular organisms"
"899","g5750.t1","131567",1,"cellular organisms"
"900","g5751.t1","131567",1,"cellular organisms"
"901","g5771.t1","131567",1,"cellular organisms"
"902","g5778.t1","131567",1,"cellular organisms"
"903","g5786.t1","131567",1,"cellular organisms"
"904","g5797.t1","131567",1,"cellular organisms"
"905","g5802.t1","131567",1,"cellular organisms"
"906","g5813.t1","131567",1,"cellular organisms"
"907","g5814.t1","131567",1,"cellular organisms"
"908","g5815.t1","131567",1,"cellular organisms"
"909","g5828.t1","131567",1,"cellular organisms"
"910","g5833.t1","131567",1,"cellular organisms"
"911","g5837.t1","131567",1,"cellular organisms"
"912","g5854.t1","131567",1,"cellular organisms"
"913","g5862.t1","131567",1,"cellular organisms"
"914","g5871.t1","131567",1,"cellular organisms"
"915","g5874.t1","131567",1,"cellular organisms"
"916","g5881.t1","131567",1,"cellular organisms"
"917","g5898.t1","131567",1,"cellular organisms"
"918","g5899.t1","131567",1,"cellular organisms"
"919","g5908.t1","131567",1,"cellular organisms"
"920","g5913.t1","131567",1,"cellular organisms"
"921","g5914.t1","131567",1,"cellular organisms"
"922","g5917.t1","131567",1,"cellular organisms"
"923","g5921.t1","131567",1,"cellular organisms"
"924","g5922.t1","131567",1,"cellular organisms"
"925","g5924.t1","131567",1,"cellular organisms"
